"Story","Title","Result","Date","Stability","Duration (s)"
"ACT-14 - Reorder","VIR-239.03 Verify that the Reorder button is present only near the orders created by shopper","PENDING","2017-08-11T14:06:59.907+03:00","0.0","0.0"
"ACT-14 - Reorder","VIR-239.04 Verify that the new order with the same order details is created after reordering","PENDING","2017-08-11T14:07:00.182+03:00","0.0","0.0"
"ACT-14 - Reorder","VIR-239.05 Verify that the Admin can reorder the orders created by him and stuff shoppers","PENDING","2017-08-11T14:07:00.474+03:00","0.0","0.0"
"ACT-14 - Reorder","VIR-239.06 Verify that the Chief can reorder the orders created by him, admin and stuff shoppers","PENDING","2017-08-11T14:07:00.804+03:00","0.0","0.0"
"ACT-14 - Reorder","VIR-239.07 Verify that the Stuff shopper can reorder the orders created by him\her only","PENDING","2017-08-11T14:07:01.069+03:00","0.0","0.0"
"ACT-15 - Customer Management","VIR-240.01 Verify that the following message is shown to the customer if they entered wrong login data at first and second times","PENDING","2017-08-11T14:07:01.345+03:00","0.0","0.0"
"ACT-15 - Customer Management","VIR-240.02 Verify that the error message is shown to the customer if they entered wrong login data three and more times","PENDING","2017-08-11T14:07:01.601+03:00","0.0","0.0"
"ACT-15 - Customer Management","VIR-240.03 Verify that the account is locked automatically after 3 incorrect login attempts","PENDING","2017-08-11T14:07:01.903+03:00","0.0","0.0"
"ACT-15 - Customer Management","VIR-240.04 Verify that the customer can phone via Skype when they click on the phone number from desktop browser","PENDING","2017-08-11T14:07:02.193+03:00","0.0","0.0"
"ACT-15 - Customer Management","VIR-240.05 Verify that the customer can phone via phone/skype when they click on the phone number from mobile device","PENDING","2017-08-11T14:07:02.486+03:00","0.0","0.0"
"ACT-16 - CSR Mass Set Up","VIR-241.01 Verify that the bunch of customers are created in hybris after running mass setup script","PENDING","2017-08-11T14:07:02.699+03:00","0.0","0.0"
"ACT-16 - CSR Mass Set Up","VIR-241.02 Verify that the personal details are mapped appropriately","PENDING","2017-08-11T14:07:03.083+03:00","0.0","0.0"
"ACT-16 - CSR Mass Set Up","VIR-241.03 Verify that the data outlined in ID3 are copied into the hybris","PENDING","2017-08-11T14:07:03.355+03:00","0.0","0.0"
"ACT-16 - CSR Mass Set Up","VIR-241.04 Verify that just set up customers can log into the system and perform appropriate activities (due to the permissions)","PENDING","2017-08-11T14:07:03.733+03:00","0.0","0.0"
"ACT-17 - My Account View Options","VIR-242.01 Verify that the following sub menu My Account menu has following options","ERROR","2017-08-11T14:07:04.024+03:00","0.0","0.54"
"ACT-17 - My Account View Options","VIR-242.02 Verify that the shopper is moved to the appropriate page after clicking on the sub-menu option","ERROR","2017-08-11T14:07:04.969+03:00","0.0","0.47"
"ACT-18 - Tracking Information","VIR-243.01 Verify that the order tracking number is shown at the Order History and on the Order Details pages","PENDING","2017-08-11T14:07:05.836+03:00","0.0","0.0"
"ACT-18 - Tracking Information","VIR-243.02 Verify that the several order tracking number can be shown for one order","PENDING","2017-08-11T14:07:06.225+03:00","0.0","0.0"
"ACT-18 - Tracking Information","VIR-243.03 Verify that the order delivery status is shown in new window after clicking on tracking number link","PENDING","2017-08-11T14:07:06.599+03:00","0.0","0.0"
"ACT-18 - Tracking Information","VIR-243.04 Verify that the chief shopper can see the order tracking number for the orders created by","PENDING","2017-08-11T14:07:06.910+03:00","0.0","0.0"
"ACT-18 - Tracking Information","VIR-243.05 Verify that the admin shopper can see the order tracking number for the orders created by","PENDING","2017-08-11T14:07:07.286+03:00","0.0","0.0"
"ACT-19 - Static Email Address","VIR-244.01 Verify that the shopper can see their email address within Email in My Account Menu","ERROR","2017-08-11T14:07:07.833+03:00","0.0","0.32"
"ACT-19 - Static Email Address","VIR-244.02 Verify that the email address is not editable","ERROR","2017-08-11T14:07:08.321+03:00","0.0","0.19"
"ACT-21 - View Saved Carts","VIR-246.01 Verify that the shopper can see the saved carts within My Account","ERROR","2017-08-11T14:07:12.306+03:00","0.0","0.22"
"ACT-21 - View Saved Carts","VIR-246.02 Remove all from saved carts","ERROR","2017-08-11T14:07:12.940+03:00","0.0","0.19"
"ACT-21 - View Saved Carts","VIR-246.03 Verify that the saved cart is shown on the saved carts page","ERROR","2017-08-11T14:07:13.491+03:00","0.0","0.27"
"ACT-21 - View Saved Carts","VIR-246.04 Verify that the products and their selected quantities are shown at the saved cart page","ERROR","2017-08-11T14:07:14.113+03:00","0.0","0.23"
"ACT-21 - View Saved Carts","VIR-246.05 Verify that saved cart can be restored","ERROR","2017-08-11T14:07:14.578+03:00","0.0","0.18"
"ACT-21 - View Saved Carts","VIR-246.06 Verify that saved cart can be updated","ERROR","2017-08-11T14:07:15.000+03:00","0.0","0.26"
"ACT-21 - View Saved Carts","VIR-246.07 Verify that saved cart can be removed","ERROR","2017-08-11T14:07:15.519+03:00","0.0","0.23"
"ACT-22 - View Personal Details","VIR-247.01 Verify that the shopper can see their personal details within My Account","ERROR","2017-08-11T14:07:16.403+03:00","0.0","0.23"
"ACT-22 - View Personal Details","VIR-247.02 Verify that the information is shown on Personal Details page","ERROR","2017-08-11T14:07:16.784+03:00","0.0","0.22"
"ACT-22 - View Personal Details","VIR-247.03 Verify that the shopper can edit the following personal details","ERROR","2017-08-11T14:07:17.202+03:00","0.0","0.2"
"CAT-2 - Numeration Display","VIR-251.01 Verify that the amount of products per opened page is shown","PENDING","2017-08-11T14:07:39.597+03:00","0.0","0.0"
"CAT-2 - Numeration Display","VIR-251.02 Verify that the 20 products are shown per page","PENDING","2017-08-11T14:07:39.838+03:00","0.0","0.0"
"CAT-2 - Numeration Display","VIR-251.03 Verify that the last page shows the appropriate number of items","PENDING","2017-08-11T14:07:39.935+03:00","0.0","0.0"
"GE-9 - Service Level Global Header","VIR-252.01 Verify that the service level is shown to the shopper","PENDING","2017-08-11T14:08:18.623+03:00","0.0","0.0"
"GE-9 - Service Level Global Header","VIR-252.02 Verify that the shopper can change the service level","PENDING","2017-08-11T14:08:18.735+03:00","0.0","0.0"
"GE-9 - Service Level Global Header","VIR-252.03 Verify that proper pricing is reflected from the service level change.","PENDING","2017-08-11T14:08:18.951+03:00","0.0","0.0"
"GE-10 - Order Tracking Page Link","VIR-253.01 Verify that the order tracking link is shown to the shopper near My Account","PENDING","2017-08-11T14:08:15.498+03:00","0.0","0.0"
"GE-10 - Order Tracking Page Link","VIR-253.02 Verify that the tracking information is shown on the new page by clicking on the link","PENDING","2017-08-11T14:08:15.599+03:00","0.0","0.0"
"GE-11 - Privacy Terms Link","VIR-254.01 Verify that the page with terms and conditions is opened after clicking on the privacy terms link at the footer","ERROR","2017-08-11T14:08:15.671+03:00","0.0","0.05"
"GE-12 - Copyright","VIR-255.01 Verify that the virco copyright text ""c 2017 Vicro. All Right Reserved"" is shown at the footer right bottom","ERROR","2017-08-11T14:08:15.728+03:00","0.0","0.08"
"GE-13 - Global Search/Contract","VIR-256.01 Verify that the Search Bar is shown to the shopper from the right header","ERROR","2017-08-11T14:08:15.845+03:00","0.0","0.07"
"GE-13 - Global Search/Contract","VIR-256.02 Verify that the contract is shown next after search bar on the header","PENDING","2017-08-11T14:08:15.946+03:00","0.0","0.0"
"GE-13 - Global Search/Contract","VIR-256.03 Verify that the Search Bar/contract are shown on navigating through the site","ERROR","2017-08-11T14:08:16.053+03:00","0.0","0.06"
"SRC-1 - Free Text Search","VIR-257.01 Verify that the dropdown is shown with indexed matches, when shopper enter a keyword into the search field","PENDING","2017-08-11T14:08:27.095+03:00","0.0","0.0"
"SRC-1 - Free Text Search","VIR-257.02 Verify that the shopper can move though the indexed matches by using Arrow keys on the keyboard","PENDING","2017-08-11T14:08:27.149+03:00","0.0","0.0"
"SRC-1 - Free Text Search","VIR-257.03 Verify that the shopper can select the term by pressing Enter key on the keyboard","PENDING","2017-08-11T14:08:27.253+03:00","0.0","0.0"
"SRC-1 - Free Text Search","VIR-257.04 Verify that the indexed matches are shown in the dropdown","PENDING","2017-08-11T14:08:27.317+03:00","0.0","0.0"
"SRC-1 - Free Text Search","VIR-257.05 Verify that the Product Details page is shown when select the term","PENDING","2017-08-11T14:08:27.387+03:00","0.0","0.0"
"SRC-1 - Free Text Search","VIR-257.06 Verify that the search is performed within the item's name","PENDING","2017-08-11T14:08:27.454+03:00","0.0","0.0"
"PDP-1 - PDP Pricing","VIR-261.01 Verify that the subtotal is shown to the customer on the cart","PENDING","2017-08-11T14:08:23.522+03:00","0.0","0.0"
"PDP-1 - PDP Pricing","VIR-261.02 Verify that the proper subtotal is shown, that depends on","PENDING","2017-08-11T14:08:23.646+03:00","0.0","0.0"
"PDP-1 - PDP Pricing","VIR-261.03 Verify that the shopper can select any of the 4 delivery methods","PENDING","2017-08-11T14:08:23.743+03:00","0.0","0.0"
"PDP-1 - PDP Pricing","VIR-261.04 Verify that the subtotal is changed accordingly if delivery method is changed","PENDING","2017-08-11T14:08:23.923+03:00","0.0","0.0"
"PDP-1 - PDP Pricing","VIR-261.05 Verify that the subtotal is changed accordingly if contract is changed","PENDING","2017-08-11T14:08:24.046+03:00","0.0","0.0"
"PDP-4 - Product Specifications","VIR-262.01 Verify that the customer can see the product specification in a separate tab","PENDING","2017-08-11T14:08:24.676+03:00","0.0","0.0"
"PDP-4 - Product Specifications","VIR-262.02 Verify that the terms are shown when click on the tab name","PENDING","2017-08-11T14:08:24.795+03:00","0.0","0.0"
"PDP-4 - Product Specifications","VIR-262.03 Verify that the appropriate content is shown","PENDING","2017-08-11T14:08:24.970+03:00","0.0","0.0"
"PDP-5 - Tier 1 and 2 Pricing","VIR-263.01 Verify that the lowest and the highest prices are shown to the shopper for each product at the following pages","PENDING","2017-08-11T14:08:25.096+03:00","0.0","0.0"
"PDP-7 - Family Series","VIR-264.01 Verify that the following information is shown at the slot 1","PENDING","2017-08-11T14:08:25.252+03:00","0.0","0.0"
"PDP-7 - Family Series","VIR-264.02 Verify that the proper data are shown for the product","PENDING","2017-08-11T14:08:25.418+03:00","0.0","0.0"
"PDP-8 - Grade Level","VIR-265.01 Verify that the following information is shown at the slot 2","PENDING","2017-08-11T14:08:25.564+03:00","0.0","0.0"
"PDP-8 - Grade Level","VIR-265.01 Verify that the proper data are shown for the product","PENDING","2017-08-11T14:08:25.728+03:00","0.0","0.0"
"PDP-9 - View Specifications","VIR-266.01 Verify that the link to view specification is shown to the customer","PENDING","2017-08-11T14:08:25.905+03:00","0.0","0.0"
"PDP-9 - View Specifications","VIR-266.02 Verify that when customer hovers the link, the preview information message with details of the specification is shown","PENDING","2017-08-11T14:08:26.082+03:00","0.0","0.0"
"PDP-9 - View Specifications","VIR-266.03 Verify that the informational page of the specification is shown when user clicks on the link","PENDING","2017-08-11T14:08:26.239+03:00","0.0","0.0"
"PDP-10 - Configurations","VIR-267.01 Verify that the following information is shown at the slot 3","ERROR","2017-08-11T14:08:21.305+03:00","0.0","0.12"
"PDP-10 - Configurations","VIR-267.02 Verify that the proper data are shown for the product","PENDING","2017-08-11T14:08:21.439+03:00","0.0","0.0"
"PDP-10 - Configurations","VIR-267.03 Verify that the third row content slot is shown for the product when the product has at least one of these attributes","PENDING","2017-08-11T14:08:21.536+03:00","0.0","0.0"
"PDP-12 - Add/Remove PDP","VIR-268.01 Verify that the customer can select the quantity of items before adding to the cart on the product details page","ERROR","2017-08-11T14:08:21.834+03:00","0.0","0.12"
"PDP-12 - Add/Remove PDP","VIR-268.02 Verify that the customer can add quantity by dropdown","ERROR","2017-08-11T14:08:21.974+03:00","0.0","0.12"
"PDP-12 - Add/Remove PDP","VIR-268.03 Verify that the customer can add the quantity manually","ERROR","2017-08-11T14:08:22.115+03:00","0.0","0.05"
"PDP-12 - Add/Remove PDP","VIR-268.04 Verify that the quantity is automatically moved to 1 if customer enters 0","ERROR","2017-08-11T14:08:22.212+03:00","0.0","0.07"
"PDP-12 - Add/Remove PDP","VIR-268.05 Verify that the customer is not able to add more items than 9,999 in one order","ERROR","2017-08-11T14:08:22.323+03:00","0.0","0.13"
"CMP-1 - Customer Role Support","VIR-269.01 Verify that the Chief can assign the role to the shopper","PENDING","2017-08-11T14:07:58.146+03:00","0.0","0.0"
"CMP-1 - Customer Role Support","VIR-269.02 Verify that the Chief can change the role to the shopper","PENDING","2017-08-11T14:07:58.548+03:00","0.0","0.0"
"CMP-1 - Customer Role Support","VIR-269.03 Verify that the Chief can assign permission to the admin/stuff shoppers for the","PENDING","2017-08-11T14:07:58.825+03:00","0.0","0.0"
"CMP-2 - Account Hierarchy","VIR-270.01 Verify that the Chief can assign the user to one of the following user group within My Company → Users","PENDING","2017-08-11T14:07:59.054+03:00","0.0","0.0"
"CMP-2 - Account Hierarchy","VIR-270.02 Verify that the user has the appropriate assigned group permissions","PENDING","2017-08-11T14:07:59.172+03:00","0.0","0.0"
"CMP-3 - Buying Authorities","VIR-271.01 Verify that the Chief can configure buying authorities within My Company →Users","PENDING","2017-08-11T14:07:59.283+03:00","0.0","0.0"
"CMP-3 - Buying Authorities","VIR-271.02 Verify that the Chief can set permissions to the users separately","PENDING","2017-08-11T14:07:59.563+03:00","0.0","0.0"
"CMP-3 - Buying Authorities","VIR-271.03 Verify that the Chief can set permissions to the bulk users by setting permissions to the group","PENDING","2017-08-11T14:07:59.774+03:00","0.0","0.0"
"CMP-3 - Buying Authorities","VIR-271.04 Verify that the permissions are applied to the user/users","PENDING","2017-08-11T14:07:59.921+03:00","0.0","0.0"
"CMP-5 - Manage School Categories","VIR-272.01 Verify that the Chief can set category permission for each school separately","PENDING","2017-08-11T14:08:00.033+03:00","0.0","0.0"
"CMP-5 - Manage School Categories","VIR-272.02 Verify that the list of categories are shown as the check boxes within Categories section for the Business Unit permission","PENDING","2017-08-11T14:08:00.123+03:00","0.0","0.0"
"CMP-5 - Manage School Categories","VIR-272.03 Verify that the category check boxes are checked in by default to view all categories","PENDING","2017-08-11T14:08:00.509+03:00","0.0","0.0"
"CMP-5 - Manage School Categories","VIR-272.04 Verify that the deselected categories are not shown for the admin/staff shoppers assigned to the business unit at the following pages","PENDING","2017-08-11T14:08:00.734+03:00","0.0","0.0"
"CMP-6 - Manage School Colors","VIR-273.01 Verify that the Chief can set color permission for each school separately","PENDING","2017-08-11T14:08:00.977+03:00","0.0","0.0"
"CMP-6 - Manage School Colors","VIR-273.02 Verify that the list of colors are shown as the check boxes within Categories section for the Business Unit permission","PENDING","2017-08-11T14:08:01.273+03:00","0.0","0.0"
"CMP-6 - Manage School Colors","VIR-273.03 Verify that the colors check boxes are checked in by default to view all colors","PENDING","2017-08-11T14:08:01.681+03:00","0.0","0.0"
"CMP-6 - Manage School Colors","VIR-273.04 Verify that the deselected colors are not shown for the admin/staff shoppers assigned to the business unit at the following pages","PENDING","2017-08-11T14:08:02.036+03:00","0.0","0.0"
"CMP-6 - Manage School Colors","VIR-273.05 Verify that if all colors are deselected the base color is allowed to the business unit/school, the model with base color is shown to the shopper from this unit/school","PENDING","2017-08-11T14:08:02.288+03:00","0.0","0.0"
"CMP-6 - Manage School Colors","VIR-273.06 Verify that if all colors are deselected the base color is not allowed to the business unit/school, the model with base color is not shown to the shopper from this unit/school","PENDING","2017-08-11T14:08:02.446+03:00","0.0","0.0"
"CMP-7 - School Consistency","VIR-274.01 Verify that the products within disallowed color/category is not shown to the shopper for appropriate unit/school at the following pages","PENDING","2017-08-11T14:08:02.592+03:00","0.0","0.0"
"CMP-7 - School Consistency","VIR-274.02 Verify that the color and category availability for the school can be managed via impex","PENDING","2017-08-11T14:08:02.711+03:00","0.0","0.0"
"CMP-7 - School Consistency","VIR-274.03 Verify that the admin users (content Admin, product admin, product manager, web site admin) have an access to the HAC for impex","PENDING","2017-08-11T14:08:02.920+03:00","0.0","0.0"
"PRD-1 - Product Import","VIR-275.01 Verify that the Product Admin can import products","PENDING","2017-08-11T14:08:26.489+03:00","0.0","0.0"
"PRD-1 - Product Import","VIR-275.02 Verify that the Product Admin can import category pricing","PENDING","2017-08-11T14:08:26.546+03:00","0.0","0.0"
"PRD-2 - Product Groupings","VIR-276.01 Verify that the Product Admin can configure the following product attribute for each item","PENDING","2017-08-11T14:08:26.643+03:00","0.0","0.0"
"PRD-2 - Product Groupings","VIR-276.02 Verify that the Product Admin can publish the changes to the site to be shown to the shopper","PENDING","2017-08-11T14:08:26.707+03:00","0.0","0.0"
"PRD-2 - Product Groupings","VIR-276.03 Verify that the published changes are shown to the shopper","PENDING","2017-08-11T14:08:26.755+03:00","0.0","0.0"
"PRD-3 - Advanced Marketing","VIR-277.01 Verify that the crossell and upsell management can be done on the PIM","PENDING","2017-08-11T14:08:26.833+03:00","0.0","0.0"
"PRD-4 - Product Configurations","VIR-278.01 Verify that the product admin is able to add attributes to the PIM","PENDING","2017-08-11T14:08:26.920+03:00","0.0","0.0"
"PRD-4 - Product Configurations","VIR-278.02 Verify that the appropriate products and their details are shown to the user","PENDING","2017-08-11T14:08:26.974+03:00","0.0","0.0"
"PLD - Global Elements - Footer","VIR-302.01 Verify Shop with confidence at Virco Mfg. Corporation title","ERROR","2017-08-11T14:08:19.111+03:00","0.0","0.05"
"PLD - Global Elements - Footer","VIR-302.02 Verify We accept the following payment types title","ERROR","2017-08-11T14:08:19.311+03:00","0.0","0.06"
"PLD - Global Elements - Footer","VIR-302.03 Verify NEED HELP? 1 800 448 4726 title","ERROR","2017-08-11T14:08:19.467+03:00","0.0","0.08"
"PLD - Global Elements - Footer","VIR-302.04 Verify Follow Us title","ERROR","2017-08-11T14:08:19.657+03:00","0.0","0.04"
"CART-2 - Cart Data","VIR-319.01 Verify that the items have the following information shown additionally at the shopping cart","ERROR","2017-08-11T14:08:27.896+03:00","0.0","0.04"
"CART-2 - Cart Data","VIR-319.02 Verify that the shown data is valid","ERROR","2017-08-11T14:08:27.953+03:00","0.0","0.04"
"CART-3 - Product Links","VIR-320.01 Verify that the link to the added product to the cart is shown to the shopper on the cart page","ERROR","2017-08-11T14:08:28.014+03:00","0.0","0.06"
"CART-3 - Product Links","VIR-320.02 Verify that clicking on the link the shopper is moved to the product page","ERROR","2017-08-11T14:08:28.097+03:00","0.0","0.06"
"CART-3 - Product Links","VIR-320.03 Verify that the shopper can continue the shopping by clicking on Continue Shopping page","ERROR","2017-08-11T14:08:28.171+03:00","0.0","0.05"
"CART-3 - Product Links","VIR-320.04 Verify that the shopper is moved to the last product page which was viewed","ERROR","2017-08-11T14:08:28.257+03:00","0.0","0.06"
"CART-4 - Delete SKU","VIR-321.01 Verify that the delete button is shown per each record from the cart","ERROR","2017-08-11T14:08:28.355+03:00","0.0","0.06"
"CART-4 - Delete SKU","VIR-321.02 Verify that the deleted record is removed from the cart and total is recalculated appropriately","ERROR","2017-08-11T14:08:28.468+03:00","0.0","0.08"
"CART-4 - Delete SKU","VIR-321.03 Verify that the recalculated total is shown at the mini cart on the Cart badge","ERROR","2017-08-11T14:08:28.585+03:00","0.0","0.07"
"CART-9 - Cart Quantity","VIR-325.01 Verify that the total quantity of items are shown on the cart","ERROR","2017-08-11T14:08:28.697+03:00","0.0","0.07"
"CART-9 - Cart Quantity","VIR-325.02 Verify that the quantity is based on the item level","ERROR","2017-08-11T14:08:28.818+03:00","0.0","0.1"
"CART-10 - Mini-Cart","VIR-326.01 Verify that the last 5 line items from the cart is shown to the customer if they hover the cart icon","ERROR","2017-08-11T14:08:27.566+03:00","0.0","0.08"
"CART-10 - Mini-Cart","VIR-326.02 Verify that the Cart is shown if click Checkout","ERROR","2017-08-11T14:08:27.662+03:00","0.0","0.06"
"CART-10 - Mini-Cart","VIR-326.03 Verify that the Cart Mini is closed if click Continue Shopping","ERROR","2017-08-11T14:08:27.724+03:00","0.0","0.05"
"CART-10 - Mini-Cart","VIR-326.04 Verify that the following information is shown for the line items","SUCCESS","2017-08-11T14:08:27.780+03:00","0.0","0.0"
"CNT-4 - Security Compliance","VIR-375.01 Unable to open the ""Verisign terms and policy"" page except through the Contact Us page","ERROR","2017-08-11T14:08:06.140+03:00","0.0","0.09"
"ACT-21 - View Saved Carts","VIR-440.01 The cart q-ty is not based on the item level for the saved carts","SUCCESS","2017-08-11T14:07:16.051+03:00","0.0","0.0"
"PDP-14 - Up-Sell Products","VIR-483 Missing product price in Up/Cross sell pop-up","ERROR","2017-08-11T14:08:22.990+03:00","0.0","0.09"
"LGN-2 - Site login","VIR-506.01 Verify that the shopper can login to the system by entering email and password","ERROR","2017-08-11T14:08:19.944+03:00","0.0","0.17"
"LGN-2 - Site login","VIR-506.02 Verify that the shopper is routed to the home page after successful login","ERROR","2017-08-11T14:08:20.122+03:00","0.0","0.15"
"LGN-2 - Site login","VIR-506.03 Verify that the shopper is routed to the Virco.com site after successful logout","ERROR","2017-08-11T14:08:20.292+03:00","0.0","0.06"
"LGN-3 - Password Reset","VIR-507.01 Create new user in the Backoffice","ERROR","2017-08-11T14:08:20.367+03:00","0.0","0.08"
"LGN-3 - Password Reset","VIR-507.02-03 Verify that the shopper is able to open change password modal window by clicking in the corresponding link","ERROR","2017-08-11T14:08:20.460+03:00","0.0","0.07"
"LGN-3 - Password Reset","VIR-507.04 Verify that the email is sent to the shopper on changing password with the reset link","ERROR","2017-08-11T14:08:20.555+03:00","0.0","0.09"
"LGN-3 - Password Reset","VIR-507.05 Verify that the shopper can enter new password on the reset link","ERROR","2017-08-11T14:08:20.663+03:00","0.0","0.05"
"LGN-3 - Password Reset","VIR-507.06 Verify that the shopper can login to the system with the new password","ERROR","2017-08-11T14:08:20.729+03:00","0.0","0.1"
"LGN-3 - Password Reset","VIR-507.07 Verify the password creation validation rules","ERROR","2017-08-11T14:08:20.864+03:00","0.0","0.1"
"CAT-3 - Pagination","VIR-592.01 Verify that the pagination is shown above and below the list of products on search page","ERROR","2017-08-11T14:07:40.674+03:00","0.0","0.26"
"CAT-1 - Grid/List View Toggle","VIR-790.01 Verify that the customer can switch the view of products into grid, list on search page","ERROR","2017-08-11T14:07:38.433+03:00","0.0","0.15"
